Дата публикации,Тип публикации,Публикация,Ссылка на публикацию,Дочитывания и просмотры,Показы,Открытия,Время просмотра в минутах,Комментарии,Подписки,Лайки,Стеллы,Суммарный доход,За время просмотра,Прочее,CTR,CR,ER,RPM,year_month,weekday,hour,month,CTR_clean,CR_clean,ER_clean,category,has_top_club,primary_club,is_transfer_window,title_length,title_words,has_slash,has_rumor,has_number,log_income,is_hit,days_since_start
2025-11-02 11:01:18.906,Статья,Динамо (Киев) - Заря (Варашиловград). 10 августа 1974 года / Финал Кубка СССР,https://dzen.ru/media/id/6358cb994fee997bedba5cec/69047ecb123bca62f4115cb9,3851,152693,7365,3836,10,17,44,0,194.34,190.79,0.0,0.0482340382335797,0.5228784792939579,0.014022331861854,50.46481433393923,2025-11,6,11,11,0.0482340382335797,0.5228784792939579,0.014022331861854,История СССР,0,Динамо,0,77,13,1,0,1,5.274741630019331,0,354
2025-11-03 11:55:24.705,Статья,Краснодар на классе обыграл Спартак,https://dzen.ru/media/id/6358cb994fee997bedba5cec/69086578ca245860987f9938,1589,99726,2205,1005,13,9,22,0,52.88,52.81,0.0,0.0221105829974129,0.7206349206349206,0.0220264317180616,33.27879169288861,2025-11,0,11,11,0.0221105829974129,0.7206349206349206,0.0220264317180616,Другое,1,Спартак,0,35,5,0,0,0,3.986759351542163,0,355
2025-11-04 10:14:14.350,Статья,Спартак (Москва) - Арарат (Ереван). 13 августа 1974 года / Первенство Советского Союза,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6904c93838145e2b3ef46f84,1684,68725,2435,2113,3,19,31,0,88.32,85.02,0.0,0.0354310658421244,0.6915811088295688,0.0201900237529691,52.44655581947743,2025-11,1,10,11,0.0354310658421244,0.6915811088295688,0.0201900237529691,История СССР,1,Спартак,0,86,13,1,0,1,4.492225426971957,0,356
2025-11-05 13:04:18.922,Статья,Спартак ищет главного тренера,https://dzen.ru/media/id/6358cb994fee997bedba5cec/690a696dd3dc1f6da214fa85,555,8037,988,534,2,2,2,0,0.55,0.53,0.0,0.1229314420803782,0.5617408906882592,0.0072072072072072,0.9909909909909912,2025-11,2,13,11,0.1229314420803782,0.5617408906882592,0.0072072072072072,Другое,1,Спартак,0,29,4,0,0,0,0.4382549309311553,0,357
2025-11-11 13:23:52.230,Статья,Локомотив - Звезда. 15 августа 1974 года / Первая лига СССР,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6912ed4ae2da1154763ecf18,1439,56435,2722,2160,2,15,39,0,108.83,105.51,0.0,0.0482324798440684,0.5286554004408524,0.0284920083391243,75.62890896455872,2025-11,1,13,11,0.0482324798440684,0.5286554004408524,0.0284920083391243,История СССР,0,Локомотив,0,59,11,1,0,1,4.698933715800255,0,363
2025-11-17 16:54:31.177,Статья,Локомотив - Крылья Советов. 19 августа 1974 года / СССР Первая лига,https://dzen.ru/media/id/6358cb994fee997bedba5cec/691b1c9addb2393c95bcc520,1387,47578,3792,2046,0,6,31,0,103.86,101.02,0.0,0.0797007020051284,0.3657700421940928,0.0223503965392934,74.88103821196827,2025-11,0,16,11,0.0797007020051284,0.3657700421940928,0.0223503965392934,История СССР,0,Локомотив,0,67,12,1,0,1,4.652626127144386,0,369
2025-11-18 13:38:57.766,Статья,Станкович покинул Спартак,https://dzen.ru/media/id/6358cb994fee997bedba5cec/691c343d077a9105eb18109a,1080,25030,1495,1494,0,3,12,0,76.44,76.14,0.0,0.0597283260087894,0.7224080267558528,0.0111111111111111,70.77777777777777,2025-11,1,13,11,0.0597283260087894,0.7224080267558528,0.0111111111111111,Другое,1,Спартак,0,25,3,0,0,0,4.349503442968322,0,370
2025-11-19 11:45:41.674,Статья,Отбор на Чемпионат Мира почти завершен. Кто еще сохранил шансы на турнир?,https://dzen.ru/media/id/6358cb994fee997bedba5cec/691d7618962f3926dfeaa132,37,1693,60,38,0,0,1,0,1.98,1.98,0.0,0.0354400472533963,0.6166666666666667,0.027027027027027,53.51351351351352,2025-11,2,11,11,0.0354400472533963,0.6166666666666667,0.027027027027027,Другое,0,Нет клуба,0,73,12,0,0,0,1.091923300517313,0,371
2025-11-20 16:08:54.965,Статья,Карпин снова решил сосредоточиться на работе в Сборной России,https://dzen.ru/media/id/6358cb994fee997bedba5cec/691f0571dfd9403f396421a6,17,1621,60,17,2,1,1,0,0.89,0.87,0.0,0.0370141887723627,0.2833333333333333,0.1764705882352941,52.35294117647059,2025-11,3,16,11,0.0370141887723627,0.2833333333333333,0.1764705882352941,Сборная России,0,Нет клуба,0,61,9,0,0,0,0.636576829071551,0,372
2025-11-21 18:03:18.829,Статья,Торпедо (Москва) - Динамо (Тбилиси). 21 августа 1974 года / Первенство Советского Союза,https://dzen.ru/media/id/6358cb994fee997bedba5cec/69207a6eea8b2a2878c5fc92,4837,131237,13036,6008,2,34,59,0,305.21000000000004,298.6,0.0,0.0993317433345779,0.37104940165695,0.0126111225966508,63.09902832334093,2025-11,4,18,11,0.0993317433345779,0.37104940165695,0.0126111225966508,История СССР,0,Динамо,0,87,13,1,0,1,5.724271141083517,0,373
2025-11-24 14:54:52.446,Статья,Никита Симонян - лучший бомбардир в истории Спартака,https://dzen.ru/media/id/6358cb994fee997bedba5cec/692416ca937b3048dd33e6ea,32,1980,58,28,0,0,4,0,1.43,1.43,0.0,0.0292929292929292,0.5517241379310345,0.125,44.6875,2025-11,0,14,11,0.0292929292929292,0.5517241379310345,0.125,Другое,1,Спартак,0,52,8,0,0,0,0.8878912573524571,0,376
2025-11-25 11:49:47.354,Статья,Вадим Романов начал в Спартаке с победы,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6922e8e9f9ec2b088d12fdcc,190,15654,292,247,0,2,14,0,12.83,12.72,0.0,0.0186533793279672,0.6506849315068494,0.0736842105263157,67.52631578947368,2025-11,1,11,11,0.0186533793279672,0.6506849315068494,0.0736842105263157,Другое,1,Спартак,0,39,7,0,0,0,2.626840145676667,0,377
2025-11-26 15:48:06.829,Статья,Торпедо - Зенит. 15 сентября 1974 года / Первенство Советского Союза,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6926eb359fc94374a1965b21,1520,65084,3134,1638,2,7,34,0,82.36,81.51,0.0,0.0481531559215782,0.4850031908104658,0.0236842105263157,54.18421052631579,2025-11,2,15,11,0.0481531559215782,0.4850031908104658,0.0236842105263157,История СССР,1,Зенит,0,68,11,1,0,1,4.423168578005057,0,378
2025-11-27 13:03:31.849,Статья,Никита Хайкин - один из лучших вратарей Лиги Чемпионов,https://dzen.ru/media/id/6358cb994fee997bedba5cec/69280aa5c796b84cff769ac0,120,4130,177,105,0,0,5,0,5.26,5.17,0.0,0.0428571428571428,0.6779661016949152,0.0416666666666666,43.83333333333333,2025-11,3,13,11,0.0428571428571428,0.6779661016949152,0.0416666666666666,Другое,0,Нет клуба,0,54,9,0,0,0,1.8341801851120072,0,379
2025-11-28 17:43:56.493,Статья,Кубок России ушел на зимний перерыв,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6929accc30c9cc17f94e9172,915,14932,1367,1038,14,11,20,0,52.19,51.48,0.0,0.091548352531476,0.6693489392831017,0.0371584699453551,57.03825136612021,2025-11,4,17,11,0.091548352531476,0.6693489392831017,0.0371584699453551,Другое,0,Нет клуба,0,35,6,0,0,0,3.9738704087542263,0,380
2025-12-01 16:53:16.630,Статья,Торпедо - Кайрат. 3 ноября 1974 года / Первенство Советского Союза,https://dzen.ru/media/id/6358cb994fee997bedba5cec/692d9a497a23d3086a382cac,40,1120,82,64,0,0,6,0,3.21,3.21,0.0,0.0732142857142857,0.4878048780487805,0.15,80.25,2025-12,0,16,12,0.0732142857142857,0.4878048780487805,0.15,История СССР,0,Нет клуба,0,66,11,1,0,1,1.43746264769429,0,383
2025-12-02 16:05:52.922,Статья,Итоги 17 тура РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/692edca4f44c4449f27b6838,690,30160,1436,793,0,6,9,0,39.830000000000005,39.7,0.0,0.0476127320954907,0.4805013927576602,0.0130434782608695,57.72463768115943,2025-12,1,16,12,0.0476127320954907,0.4805013927576602,0.0130434782608695,Обзоры матчей,0,Нет клуба,0,17,4,0,0,1,3.7094171053314846,0,384
2025-12-03 17:35:57.696,Статья,Капитан Локомотива перейдет в ЦСКА,https://dzen.ru/media/id/6358cb994fee997bedba5cec/69303288e3bdaf628d59b9c4,476,7773,657,352,0,1,9,0,17.709999999999997,17.63,0.0,0.0845233500578927,0.7245053272450532,0.01890756302521,37.20588235294117,2025-12,2,17,12,0.0845233500578927,0.7245053272450532,0.01890756302521,Другое,1,ЦСКА,0,34,5,0,0,0,2.9290581402859983,0,385
2025-12-09 17:22:13.402,Статья,Локомотив - Динамо. 6 апреля 1975 года / Кубок СССР,https://dzen.ru/media/id/6358cb994fee997bedba5cec/693827a70260c853b69f2c1d,1720,196691,5416,2395,0,14,31,0,119.9,118.23,0.0,0.0275355761066851,0.3175775480059084,0.0180232558139534,69.70930232558139,2025-12,1,17,12,0.0275355761066851,0.3175775480059084,0.0180232558139534,История СССР,0,Локомотив,0,51,10,1,0,1,4.794963757620747,0,391
2025-12-17 11:15:39.740,Статья,Локомотив (Москва) - СКА (Ростов-на-Дону). 20 апреля 1975 года / Высшая Лига СССР,https://dzen.ru/media/id/6358cb994fee997bedba5cec/69425b2a41a09c780944f7ab,5640,367128,15795,7562,13,44,90,0,376.89,369.44,0.0,0.0430231417925083,0.3570750237416904,0.0182624113475177,66.82446808510637,2025-12,2,11,12,0.0430231417925083,0.3570750237416904,0.0182624113475177,История СССР,0,Локомотив,0,81,13,1,0,1,5.9346031479783266,0,399
2025-12-18 15:20:05.576,Статья,Локомотив нашел замену Дмитрию Баринову,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6943d96eed51314e35e0f514,1509,67187,3051,855,4,6,13,0,43.0,43.0,0.0,0.0454105704972688,0.4945919370698132,0.0112657388999337,28.495692511597085,2025-12,3,15,12,0.0454105704972688,0.4945919370698132,0.0112657388999337,Другое,0,Локомотив,0,39,5,0,0,0,3.784189633918261,0,400
2025-12-20 10:00:35.796,Статья,Торпедо (Москва) - Карпаты (Львов). 22 апреля 1975 года / Чемпионат СССР,https://dzen.ru/media/id/6358cb994fee997bedba5cec/694562d8f601824824902675,1364,33537,4228,1262,1,5,31,0,62.67,60.82,0.0,0.1260697140471718,0.3226111636707663,0.0234604105571847,45.94574780058651,2025-12,5,10,12,0.1260697140471718,0.3226111636707663,0.0234604105571847,История СССР,0,Нет клуба,0,72,12,1,0,1,4.153713494028934,0,402
2025-12-22 11:36:04.304,Статья,Зенит и ЦСКА могут провернуть обмен года,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6948ff36803c4b3efb340b28,129,2191,199,59,0,2,4,0,2.99,2.99,0.0,0.0908261068005477,0.6482412060301508,0.0310077519379844,23.178294573643413,2025-12,0,11,12,0.0908261068005477,0.6482412060301508,0.0310077519379844,Другое,1,ЦСКА,0,40,7,0,0,0,1.3837912309017721,0,404
2025-12-25 18:41:50.307,Статья,Спартак (Москва) - Динамо (Тбилиси). 26 апреля 1975 года / Чемпионат СССР по футболу,https://dzen.ru/media/id/6358cb994fee997bedba5cec/694d4dfed01c511e5eaa6a27,8346,247666,17574,7599,5,47,90,0,378.52,374.76,0.0,0.0709584682596723,0.4749061113007852,0.0113826982985861,45.3534627366403,2025-12,3,18,12,0.0709584682596723,0.4749061113007852,0.0113826982985861,История СССР,1,Спартак,0,84,14,1,0,1,5.9389072963693055,0,408
2025-12-28 11:23:02.450,Статья,Торпедо (Москва) - Черноморец (Одесса). 27 апреля 1975 года / Чемпионат СССР по футболу,https://dzen.ru/media/id/6358cb994fee997bedba5cec/694e590dd01c511e5e98ee42,708,20550,1230,915,1,7,27,0,47.36,47.19,0.0,0.0598540145985401,0.5756097560975609,0.03954802259887,66.89265536723164,2025-12,6,11,12,0.0598540145985401,0.5756097560975609,0.03954802259887,История СССР,0,Нет клуба,0,87,14,1,0,1,3.878673025746592,0,410
2025-12-30 14:33:06.967,Статья,Спартак (Москва) - Динамо (Москва). 30 апреля 1975 года / Чемпионат СССР по футболу,https://dzen.ru/media/id/6358cb994fee997bedba5cec/694e7c5bb297451c0bafede8,4843,224001,12818,6145,7,39,68,0,312.48,307.55,0.0,0.0572229588260766,0.3778280542986425,0.015486268841627,64.52199050175511,2025-12,1,14,12,0.0572229588260766,0.3778280542986425,0.015486268841627,История СССР,1,Спартак,0,83,14,1,0,1,5.747735562184664,0,412
2026-01-02 11:05:06.643,Статья,Локомотив (Москва) - Арарат (Ереван). 27 апреля 1975 года / Чемпионат СССР по футболу,https://dzen.ru/media/id/6358cb994fee997bedba5cec/694bbb4783066f0c644def7b,2699,94389,6575,4005,0,10,54,0,200.31,186.82,0.0,0.0696585407197872,0.4104942965779468,0.0200074101519081,74.21637643571694,2026-01,4,11,1,0.0696585407197872,0.4104942965779468,0.0200074101519081,История СССР,0,Локомотив,1,85,14,1,0,1,5.304846008510737,0,415
2026-01-03 10:01:50.794,Статья,ЦСКА покупает левого вингера,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6958302510ea6a3d0c628c2e,12115,347299,16197,9877,8,56,109,0,498.47,493.31,0.0,0.0466370476160311,0.7479780206211026,0.0096574494428394,41.14486174164259,2026-01,5,10,1,0.0466370476160311,0.7479780206211026,0.0096574494428394,Другое,1,ЦСКА,1,28,4,0,0,0,6.213547536224871,1,416
2026-01-04 11:51:06.821,Статья,Спартак нашел главного тренера,https://dzen.ru/media/id/6358cb994fee997bedba5cec/695a2491d01c511e5e54c488,5288,387978,12265,5457,28,43,59,0,277.19,273.44,0.0,0.0316126172102541,0.4311455360782715,0.0164523449319213,52.41868381240545,2026-01,6,11,1,0.0316126172102541,0.4311455360782715,0.0164523449319213,Другое,1,Спартак,1,30,4,0,0,0,5.628304333480244,0,417
2026-01-05 11:22:15.793,Статья,ЦСКА - Локомотив. 02 мая 1975 года / Чемпионат СССР по футболу,https://dzen.ru/media/id/6358cb994fee997bedba5cec/695235922806d97732af4ba0,2015,57678,4384,2307,2,20,61,0,115.9,113.54,0.0,0.0760081833628073,0.4596259124087591,0.0312655086848635,57.51861042183623,2026-01,0,11,1,0.0760081833628073,0.4596259124087591,0.0312655086848635,История СССР,1,ЦСКА,1,62,12,1,0,1,4.761318868478023,0,418
2026-01-06 06:22:10.902,Статья,ЦСКА нашел замену Дивееву,https://dzen.ru/media/id/6358cb994fee997bedba5cec/695c54ed4120ad68e6685132,21133,947626,40112,10120,19,76,212,0,508.73,506.9,0.0,0.0423289356771553,0.5268498205025928,0.0109307717787346,24.072777173141528,2026-01,1,6,1,0.0423289356771553,0.5268498205025928,0.0109307717787346,Другое,1,ЦСКА,1,25,4,0,0,0,6.233881173765777,1,419
2026-01-08 11:04:33.682,Статья,Локомотив - Спартак. 11 мая 1975 года / Чемпионат СССР по футболу,https://dzen.ru/media/id/6358cb994fee997bedba5cec/69523b27a248e4546315c275,2046,167322,5169,2920,5,18,46,0,145.72,142.08,0.0,0.0308925305697995,0.395821242019733,0.0249266862170087,71.22189638318672,2026-01,3,11,1,0.0308925305697995,0.395821242019733,0.0249266862170087,История СССР,1,Спартак,1,65,12,1,0,1,4.988526008508154,0,421
2026-01-09 14:28:39.417,Статья,Зенит вернул деньги за провальный трансфер,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6960ddaa179b5741acc299f0,679,6228,1035,275,0,1,19,0,13.8,13.74,0.0,0.1661849710982658,0.6560386473429952,0.0279823269513991,20.324005891016203,2026-01,4,14,1,0.1661849710982658,0.6560386473429952,0.0279823269513991,Трансферы,1,Зенит,1,42,6,0,0,0,2.6946271807700692,0,422
2026-01-11 11:50:46.277,Статья,СССР - Югославия. 21 мая 1975 года / Отборочный матч Олимпийского турнира,https://dzen.ru/media/id/6358cb994fee997bedba5cec/695245782b25664038c366fb,2107,61738,3128,2893,0,12,40,0,145.44,140.67,0.0,0.0506657164145259,0.6735933503836317,0.0189843379212149,69.02705268153774,2026-01,6,11,1,0.0506657164145259,0.6735933503836317,0.0189843379212149,История СССР,0,Нет клуба,1,73,12,1,0,1,4.986615788252036,0,424
2026-01-12 06:38:56.516,Статья,Ахмат - самый активный клуб на трансферном рынке в январе,https://dzen.ru/media/id/6358cb994fee997bedba5cec/69646c40c3e44520c2cd2b54,7933,326616,10778,5924,6,21,54,0,297.78000000000003,291.56,0.0,0.032998995762608,0.7360363703841158,0.0075633429976049,37.53687129711333,2026-01,0,6,1,0.032998995762608,0.7360363703841158,0.0075633429976049,Трансферы,0,Ахмат,1,57,10,0,0,0,5.699707516614171,0,425
2026-01-13 10:40:16.477,Статья,У Рубина новый главный тренер,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6965f5bc5cf24347b9cb9f8c,20391,899728,31186,10853,16,58,109,0,545.53,543.55,0.0,0.0346615866128429,0.6538510870262297,0.0061301554607424,26.753469667990775,2026-01,1,10,1,0.0346615866128429,0.6538510870262297,0.0061301554607424,Другое,0,Рубин,1,29,5,0,0,0,6.303589200894925,1,426
2026-01-14 17:58:56.501,Статья,Оренбург ищет таланты в Латинской Америке,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6967ac8fd1fb0336305d0e30,38,2324,85,30,0,0,7,0,1.51,1.51,0.0,0.0365748709122203,0.4470588235294118,0.1842105263157894,39.73684210526316,2026-01,2,17,1,0.0365748709122203,0.4470588235294118,0.1842105263157894,Другое,0,Нет клуба,1,41,6,0,0,0,0.9202827531436926,0,427
2026-01-16 17:02:26.116,Статья,Спартак (Москва) - Арарат (Ереван). 25 мая 1975 года / Чемпионат СССР по футболу,https://dzen.ru/media/id/6358cb994fee997bedba5cec/696a41060a33112e463cfaa3,1562,27884,2400,1942,3,9,35,0,97.61,94.91,0.0,0.0860708650121933,0.6508333333333334,0.0243277848911651,62.49039692701665,2026-01,4,17,1,0.0860708650121933,0.6508333333333334,0.0243277848911651,История СССР,1,Спартак,1,80,14,1,0,1,4.591172676344238,0,429
2026-01-18 13:21:13.455,Статья,Зенит продает второго нападаюшего и покупает еще одного бразильца,https://dzen.ru/media/id/6358cb994fee997bedba5cec/696caf3ab0c7824d66829380,11799,431565,18100,7747,21,33,64,0,389.43,388.94,0.0,0.041940379780566,0.6518784530386741,0.0072040003390117,33.00533943554539,2026-01,6,13,1,0.041940379780566,0.6518784530386741,0.0072040003390117,Другое,1,Зенит,1,65,9,0,0,0,5.9672486958488635,0,431
2026-01-19 16:26:27.258,Статья,Акрон подписал молодого таланта из Уругвая,https://dzen.ru/media/id/6358cb994fee997bedba5cec/696e2fc73d3d4e360b15c68e,33,5521,95,18,0,1,6,0,0.88,0.88,0.0,0.0172070277123709,0.3473684210526316,0.1818181818181818,26.666666666666668,2026-01,0,16,1,0.0172070277123709,0.3473684210526316,0.1818181818181818,Другое,0,Акрон,1,42,6,0,0,0,0.6312717768418579,0,432
2026-01-22 17:50:51.227,Статья,"Динамо укрепляет проблемную зону, а Спартак нашел крайнего защитника",https://dzen.ru/media/id/6358cb994fee997bedba5cec/6972352213508a6e44807abe,12498,248999,20366,10627,10,32,108,0,534.17,530.66,0.0,0.0817914931385266,0.6136698418933517,0.0094415106417026,42.74043847015522,2026-01,3,17,1,0.0817914931385266,0.6136698418933517,0.0094415106417026,Другое,1,Спартак,1,68,9,0,0,0,6.282584453431286,1,435
2026-01-25 14:30:42.761,Статья,Крылья Советов получили бан на регистрацию новых футболистов,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6975fd62cfce4a65cb2cc012,27,3636,64,18,0,0,7,0,0.9,0.89,0.0,0.0176017601760176,0.421875,0.2592592592592592,33.333333333333336,2026-01,6,14,1,0.0176017601760176,0.421875,0.2592592592592592,Другое,0,Нет клуба,1,60,8,0,0,0,0.6418538861723948,0,438
2026-01-27 18:59:49.074,Статья,Торпедо - Спартак. 31 мая 1975 года / Чемпионат СССР по футболу,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6978db7f2623ca0210010fc3,2669,85699,6162,2524,4,20,46,0,124.06,123.05,0.0,0.0719028226700428,0.4331385913664394,0.0187336080929186,46.481828400149865,2026-01,1,18,1,0.0719028226700428,0.4331385913664394,0.0187336080929186,История СССР,1,Спартак,1,63,12,1,0,1,4.828793622139152,0,441
2026-02-01 13:12:28.145,Статья,Попал в немилость у главного тренера и уехал в Турцию,https://dzen.ru/media/id/6358cb994fee997bedba5cec/697f24da0aeeb92c54afdbb8,327,3107,698,144,3,0,12,0,6.57,6.57,0.0,0.2246540070807853,0.4684813753581662,0.0458715596330275,20.091743119266056,2026-02,6,13,2,0.2246540070807853,0.4684813753581662,0.0458715596330275,Другое,0,Нет клуба,1,53,10,0,0,0,2.0241930674493576,0,445
2026-02-04 10:43:20.764,Статья,«Пари НН» и «Ахмат» подписали нападающих,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6982f4dc5c52a7268d32bc58,3769,54567,5874,3097,3,9,30,0,141.23000000000002,138.46,0.0,0.1076474792456979,0.6416411304051753,0.0087556381002918,37.47147784558239,2026-02,2,10,2,0.1076474792456979,0.6416411304051753,0.0087556381002918,Другое,0,Ахмат,1,40,6,0,0,0,4.957445465582137,0,448
2026-02-05 15:53:25.434,Статья,"Чалов ищет себя в Европе, а Зенит покинул центральный защитник",https://dzen.ru/media/id/6358cb994fee997bedba5cec/69848c89bbea3473b97e27cc,7772,179893,13220,5609,5,26,44,0,255.76,255.45,0.0,0.0734881290544935,0.5878971255673222,0.0063046834791559,32.90787442099845,2026-02,3,15,2,0.0734881290544935,0.5878971255673222,0.0063046834791559,Другое,1,Зенит,1,62,10,0,0,0,5.548141796443577,0,449
2026-02-06 17:25:40.647,Статья,«ЛОКОМОТИВ» (Москва) — «ДНЕПР» (Днепропетровск). 1 июня 1975 года / Чемпионат СССР Высшая Лига,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6985f573cf4f0767be1767ce,1144,34399,3901,1368,0,5,24,0,63.91,62.03,0.0,0.1134044594319602,0.2932581389387336,0.0209790209790209,55.86538461538461,2026-02,4,17,2,0.1134044594319602,0.2932581389387336,0.0209790209790209,История СССР,0,Локомотив,1,94,14,1,0,1,4.173001695045377,0,450
2026-02-09 15:24:37.222,Статья,"У ЦСКА новый центральный защитник, а «Зенит» делает все, чтобы выиграть чемпионство",https://dzen.ru/media/id/6358cb994fee997bedba5cec/6989cde5ceb2007cf6fca328,26710,578528,40210,23821,56,76,192,0,1087.28,1079.61,0.0,0.0695039825211571,0.6642626212384979,0.0092849120179707,40.706851366529385,2026-02,0,15,2,0.0695039825211571,0.6642626212384979,0.0092849120179707,Другое,1,ЦСКА,1,83,12,0,0,0,6.992353747247477,1,453
2026-02-13 10:59:24.381,Статья,"ЦСКА подписал воспитанника Зенита, а Краснодар укрепляет атаку",https://dzen.ru/media/id/6358cb994fee997bedba5cec/698ed8af6ead264adb5ce05e,5316,159507,8579,4313,4,17,49,0,196.68,196.24,0.0,0.0537844734086905,0.6196526401678517,0.0099699021820918,36.99774266365689,2026-02,4,10,2,0.0537844734086905,0.6196526401678517,0.0099699021820918,Другое,1,ЦСКА,1,62,8,0,0,0,5.286649561680354,0,457
2026-02-14 09:01:00.872,Статья,СССР - Италия. 8 июня 1975 года / Товарищеский матч,https://dzen.ru/media/id/6358cb994fee997bedba5cec/698f2732bcaee9212ce401ed,8695,214871,19751,9347,31,50,65,0,449.59,434.67,0.0,0.0919202684401338,0.440230874386107,0.0110408280621046,51.70672800460035,2026-02,5,9,2,0.0919202684401338,0.440230874386107,0.0110408280621046,История СССР,0,Нет клуба,1,51,10,1,0,1,6.110557835119837,1,458
2026-02-17 16:14:39.321,Статья,"Рядно перешел в Балтику, Бакаев и Тодорович будут выступать в ФНЛ / Трансферы РПЛ",https://dzen.ru/media/id/6358cb994fee997bedba5cec/699467f3d56e1b3a49107525,10571,326131,16498,9165,10,22,44,0,419.68,416.82,0.0,0.0505870340446017,0.6407443326463814,0.0051083152019676,39.70106896225523,2026-02,1,16,2,0.0505870340446017,0.6407443326463814,0.0051083152019676,Трансферы,0,Нет клуба,1,81,14,1,0,0,6.0418724496518275,0,461
2026-02-19 17:54:08.509,Статья,"Ахмат укрепляет защитную линию, еще два новичка / Трансферы РПЛ",https://dzen.ru/media/id/6358cb994fee997bedba5cec/6997235519f30a2426742d52,6292,190234,9871,3122,2,20,46,0,148.79999999999998,148.48,0.0,0.0518887265157647,0.6374227535204133,0.0076287349014621,23.649078194532738,2026-02,3,17,2,0.0518887265157647,0.6374227535204133,0.0076287349014621,Трансферы,0,Ахмат,1,63,10,1,0,0,5.009301071083119,0,463
2026-02-24 12:46:45.883,Статья,Рубин подписал опорника и лучшего бомбардира Чемпионата Казахстана,https://dzen.ru/media/id/6358cb994fee997bedba5cec/699d6dccc96e4e5333367216,4489,150375,8547,3291,0,6,34,0,160.70000000000002,159.93,0.0,0.0568379052369077,0.5252135252135253,0.0075740699487636,35.79861884606817,2026-02,1,12,2,0.0568379052369077,0.5252135252135253,0.0075740699487636,Другое,0,Рубин,1,66,8,0,0,0,5.085742766583062,0,468
2026-02-26 09:10:20.440,Статья,Локомотив - Зенит. 11 июня 1975 года / Чемпионат СССР Высшая лига,https://dzen.ru/media/id/6358cb994fee997bedba5cec/699dbb9ba0e1894ffe14a366,488,81476,1130,645,1,4,21,0,32.21,31.53,0.0,0.0138691148313613,0.431858407079646,0.0450819672131147,66.00409836065573,2026-02,3,9,2,0.0138691148313613,0.431858407079646,0.0450819672131147,История СССР,1,Зенит,1,65,12,1,0,1,3.5028510353886553,0,470
2026-02-27 09:45:32.763,Статья,Последние трансферы перед возобновлением сезона в РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/69a03c31a553e22b2028f2c5,6018,203872,8694,5097,0,17,32,0,256.25,253.29,0.0,0.0426444043321299,0.6922015182884748,0.005317381189764,42.58059155865737,2026-02,4,9,2,0.0426444043321299,0.6922015182884748,0.005317381189764,Трансферы,0,Нет клуба,1,53,7,0,0,0,5.550048374714159,0,471
2026-03-03 14:03:41.223,Статья,Возвращение РПЛ = возвращение спорных судейских решений / 19 тур РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/69a36a984aaf5559c2781c51,4836,371794,8133,2980,38,25,26,0,150.20000000000002,149.68,0.0,0.0218750168103842,0.5946145333825157,0.0132340777502067,31.058726220016545,2026-03,1,14,3,0.0218750168103842,0.5946145333825157,0.0132340777502067,Обзоры матчей,0,Нет клуба,0,68,11,1,0,1,5.018603463745433,0,475
2026-03-07 09:12:19.866,Статья,Торпедо - СКА. 21 июня 1975 года / Чемпионат СССР,https://dzen.ru/media/id/6358cb994fee997bedba5cec/69aae88b1e04d65c970992c9,2143,80209,5508,2362,2,7,39,0,116.91,113.6,0.0,0.0686705980625615,0.3890704429920116,0.0191320578628091,54.55436304246384,2026-03,5,9,3,0.0686705980625615,0.3890704429920116,0.0191320578628091,История СССР,0,Нет клуба,0,49,10,1,0,1,4.769921621588582,0,479
2026-03-10 10:31:26.447,Статья,Весёлый Спартак Карседо,https://dzen.ru/media/id/6358cb994fee997bedba5cec/69afc7c90bc361730c04ac07,3881,167128,6838,4019,34,25,59,0,201.28,199.96,0.0,0.040914747977598,0.5675636150921322,0.0239628961607833,51.86292192733832,2026-03,1,10,3,0.040914747977598,0.5675636150921322,0.0239628961607833,Другое,1,Спартак,0,23,3,0,0,0,5.309652876211782,0,482
